id;np;cod_valid;template;text_button;link
64ac547d3601280008967193;30643-23-SP-MOD;4l0765v2;SaopauloSP/alvara_modificativo_edificacao_nova.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64ac547d3601280008967193?template=SaopauloSP/alvara_modificativo_edificacao_nova.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/30643-23-SP-MOD/4l0765v2&title=Alvará&devolverDados=false
64c29cb91555e10008f329ca;31198-23-SP-AUT;hjysljwd;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64c29cb91555e10008f329ca?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/31198-23-SP-AUT/hjysljwd&title=Alvará de Autorização&devolverDados=false
64e66c881d984e0008997146;32140-23-SP-AUT;np82vlug;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64e66c881d984e0008997146?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/32140-23-SP-AUT/np82vlug&title=Alvará de Autorização&devolverDados=false
64ef7dd3f05c4800086eea8f;32352-23-SP-AUT;wgjewxlq;SaopauloSP/avanco_grua.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64ef7dd3f05c4800086eea8f?template=SaopauloSP/avanco_grua.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/32352-23-SP-AUT/wgjewxlq&title=Alvará de Autorização&devolverDados=false
64f0c7054086560008ef2039;32401-23-SP-AUT;iitptzsr;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64f0c7054086560008ef2039?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/32401-23-SP-AUT/iitptzsr&title=Alvará de Autorização&devolverDados=false
64f0e5efa387df00089261e2;32409-23-SP-ALV;vdyb3614;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/64f0e5efa387df00089261e2?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/32409-23-SP-ALV/vdyb3614&title=Alvará&devolverDados=false
65257ac76e52cb000854d180;33731-23-SP-AUT;tsri4k80;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65257ac76e52cb000854d180?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/33731-23-SP-AUT/tsri4k80&title=Alvará de Autorização&devolverDados=false
6537fe6897045900084a25cc;34128-23-SP-AUT;yete47ea;SaopauloSP/alvara_tapume.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6537fe6897045900084a25cc?template=SaopauloSP/alvara_tapume.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/34128-23-SP-AUT/yete47ea&title=Alvará&devolverDados=false
65414eb7f6d47b0008266dbf;34405-23-SP-ALV;8sa2vd3w;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65414eb7f6d47b0008266dbf?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/34405-23-SP-ALV/8sa2vd3w&title=Alvará&devolverDados=false
65526bce0cbe1500083abba4;34784-23-SP-ALV;pgeapgdg;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65526bce0cbe1500083abba4?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/34784-23-SP-ALV/pgeapgdg&title=Alvará&devolverDados=false
65562cdff234af0008ac0e16;34881-23-SP-AUT;y0kxptrb;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65562cdff234af0008ac0e16?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/34881-23-SP-AUT/y0kxptrb&title=Alvará de Autorização&devolverDados=false
655f540d6ddd5c000832762d;35073-23-SP-ALV;fihlr1cu;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/655f540d6ddd5c000832762d?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/35073-23-SP-ALV/fihlr1cu&title=Alvará&devolverDados=false
656624bab7c2760008c3111e;35261-23-SP-AUT;ui8m8n4c;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/656624bab7c2760008c3111e?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/35261-23-SP-AUT/ui8m8n4c&title=Alvará de Autorização&devolverDados=false
656dcbd946eb190008789e24;35516-23-SP-AUT;q2iq9h3h;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/656dcbd946eb190008789e24?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/35516-23-SP-AUT/q2iq9h3h&title=Alvará de Autorização&devolverDados=false
65a930930cb7f600086c85e1;37232-24-SP-AUT;1s2uuha3;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65a930930cb7f600086c85e1?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/37232-24-SP-AUT/1s2uuha3&title=Alvará de Autorização&devolverDados=false
65b411a89c67d50008cf0542;37509-24-SP-MOD;6s1tqqch;SaopauloSP/alvara_modificativo_edificacao_nova.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65b411a89c67d50008cf0542?template=SaopauloSP/alvara_modificativo_edificacao_nova.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/37509-24-SP-MOD/6s1tqqch&title=Alvará&devolverDados=false
65cf9847a8e7950008f7f431;38088-24-SP-AUT;vnltly39;SaopauloSP/avanco_grua.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65cf9847a8e7950008f7f431?template=SaopauloSP/avanco_grua.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/38088-24-SP-AUT/vnltly39&title=Alvará de Autorização&devolverDados=false
65ef130b0a967d0008461ef1;38896-24-SP-AUT;qk9lvs67;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65ef130b0a967d0008461ef1?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/38896-24-SP-AUT/qk9lvs67&title=Alvará de Autorização&devolverDados=false
65f20253526baa0008ddd36d;39046-24-SP-AUT;ia0uj2wc;SaopauloSP/alvara_tapume.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65f20253526baa0008ddd36d?template=SaopauloSP/alvara_tapume.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/39046-24-SP-AUT/ia0uj2wc&title=Alvará&devolverDados=false
65fb2772a36018000844129d;39330-24-SP-AUT;ryo9ghal;SaopauloSP/alvara_estande_vendas.html;Alvará de Autorização;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/65fb2772a36018000844129d?template=SaopauloSP/alvara_estande_vendas.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/39330-24-SP-AUT/ryo9ghal&title=Alvará de Autorização&devolverDados=false
