dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2013-05-09 14:29:15,2013-0.133.607-2,8730-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-11 12:01:23,2013-0.135.751-7,6777-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-11 12:03:35,2013-0.135.764-9,8698-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-16 12:03:15,2013-0.140.806-5,7131-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-16 14:14:26,2013-0.141.212-7,9175-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-16 14:18:21,2013-0.141.246-1,9286-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-21 12:06:00,2013-0.145.274-9,9605-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-22 12:06:13,2013-0.146.864-5,9684-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-05-25 12:03:36,2013-0.150.413-7,9162-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-05-28 15:17:35,2013-0.152.813-3,10031-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-06 12:02:46,2013-0.159.652-0,10178-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-06 12:05:08,2013-0.159.669-4,10425-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-06-06 12:10:47,2013-0.159.735-6,10210-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-06 12:11:27,2013-0.159.742-9,10182-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-06 12:11:49,2013-0.159.746-1,10204-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-06-13 12:02:59,2013-0.167.378-8,10561-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-13 12:03:35,2013-0.167.385-0,10532-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-06-13 15:19:58,2013-0.168.002-4,10595-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-13 15:20:43,2013-0.168.009-1,10870-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-18 13:37:21,2013-0.171.895-1,11234-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-20 12:04:04,2013-0.174.482-0,11103-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-06-25 11:15:12,2013-0.178.536-5,11036-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-07-01 14:52:18,2013-0.185.054-0,11000-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-07-02 12:06:36,2013-0.186.346-3,12237-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-02 18:59:33,2013-0.187.532-1,10908-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-03 12:01:47,2013-0.188.343-0,11570-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-03 12:05:59,2013-0.188.365-0,12391-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-03 16:28:01,2013-0.189.175-0,9420-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-03 20:05:54,2013-0.189.402-4,11361-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-03 20:17:15,2013-0.189.420-2,11773-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-04 10:13:51,2013-0.189.643-4,11558-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-04 10:15:31,2013-0.189.656-6,11519-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-04 10:21:23,2013-0.189.689-2,11449-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-04 11:04:41,2013-0.189.804-6,11638-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-04 12:03:35,2013-0.189.966-2,12518-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-05 12:02:08,2013-0.191.628-1,12095-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-05 12:09:30,2013-0.191.678-8,12859-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-12 08:58:02,2013-0.196.086-8,13167-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-07-19 12:02:46,2013-0.204.249-8,13421-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-07-25 12:05:45,2013-0.209.876-0,13468-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-07-25 12:17:33,2013-0.209.922-8,13503-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 08:59:53,2013-0.239.005-4,13638-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:00:22,2013-0.239.007-0,13657-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:00:48,2013-0.239.008-9,14423-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:01:12,2013-0.239.010-0,14186-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:01:13,2013-0.239.011-9,14022-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:01:57,2013-0.239.014-3,12786-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:07:15,2013-0.239.025-9,15682-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:09:00,2013-0.239.035-6,13525-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:09:01,2013-0.239.036-4,13863-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-22 09:09:26,2013-0.239.039-9,11666-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-08-22 09:13:04,2013-0.239.060-7,14298-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-08-22 09:21:40,2013-0.239.080-1,14803-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-08-22 10:43:19,2013-0.239.343-6,11464-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-28 12:02:34,2013-0.246.140-7,16057-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
