dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2021-05-14 17:39:23,2021-0.004.334-6,12810-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-05-14 17:53:45,2021-0.004.356-7,14633-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-05-21 19:56:24,2021-0.004.629-9,14542-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-05-28 19:50:21,2021-0.004.757-0,16022-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-02 19:37:36,2021-0.004.854-2,10327-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-03 18:29:28,2021-0.004.872-0,15515-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-03 19:11:28,2021-0.004.881-0,15714-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-07 19:54:19,2021-0.004.952-2,17090-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-08 19:51:16,2021-0.004.982-4,16690-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-08 19:53:48,2021-0.004.983-2,16696-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-08 20:00:50,2021-0.004.984-0,16732-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-09 19:37:18,2021-0.005.018-0,16637-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-09 19:45:21,2021-0.005.019-9,16947-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-09 19:49:23,2021-0.005.020-2,16953-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-14 14:32:02,2021-0.005.087-3,12846-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-14 20:03:46,2021-0.005.109-8,17919-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-14 20:10:04,2021-0.005.110-1,17952-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-14 21:03:35,2021-0.005.117-9,17550-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-15 18:32:27,2021-0.005.149-7,18117-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-16 13:32:06,2021-0.005.172-1,18217-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-16 20:23:47,2021-0.005.202-7,18190-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-17 19:14:47,2021-0.005.231-0,17405-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-17 19:18:48,2021-0.005.232-9,18074-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-18 18:40:14,2021-0.005.280-9,18130-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-21 19:36:13,2021-0.005.309-0,18213-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-21 19:41:48,2021-0.005.310-4,15009-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-21 19:51:25,2021-0.005.312-0,18033-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-21 20:19:45,2021-0.005.319-8,18128-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-22 18:12:48,2021-0.005.339-2,17604-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-22 18:34:29,2021-0.005.342-2,18805-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-23 18:26:25,2021-0.005.381-3,17486-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-23 18:30:19,2021-0.005.382-1,18788-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-23 19:07:40,2021-0.005.388-0,17327-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-23 19:42:44,2021-0.005.399-6,18900-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-23 19:46:55,2021-0.005.400-3,18901-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-28 10:39:24,2021-0.005.496-8,19747-21,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-29 18:55:43,2021-0.005.538-7,17873-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-30 18:21:18,2021-0.005.566-2,18081-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-30 18:35:17,2021-0.005.569-7,19258-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-06-30 18:39:41,2021-0.005.570-0,19344-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-01 20:44:22,2021-0.005.622-7,19721-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-01 20:48:35,2021-0.005.623-5,19723-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-01 20:53:07,2021-0.005.624-3,19755-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-01 20:58:20,2021-0.005.626-0,19798-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-06 18:45:36,2021-0.005.742-8,19199-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-06 19:07:07,2021-0.005.747-9,20303-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-07 18:23:05,2021-0.005.767-3,18711-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-07 18:38:40,2021-0.005.774-6,19121-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-08 18:49:45,2021-0.005.838-6,19002-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-08 19:31:43,2021-0.005.847-5,17608-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-12 21:03:23,2021-0.005.891-2,20450-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-14 18:29:12,2021-0.005.959-5,14526-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-15 18:57:28,2021-0.006.015-1,21445-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-19 09:42:15,2021-0.006.049-6,15268-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-19 09:42:31,2021-0.006.050-0,15295-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-19 09:42:48,2021-0.006.051-8,15212-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-21 18:53:11,2021-0.006.096-8,20885-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-21 21:53:39,2021-0.006.122-0,21018-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-22 11:07:32,2021-0.006.126-3,20922-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-22 14:36:24,2021-0.006.134-4,21932-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-22 21:43:35,2021-0.006.165-4,20797-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-23 17:10:29,2021-0.006.172-7,22154-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-23 17:35:34,2021-0.006.173-5,22691-21,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-28 18:11:52,2021-0.006.260-0,23188-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-29 09:47:53,2021-0.006.267-7,21825-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-29 14:17:27,2021-0.006.281-2,22276-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-29 14:18:31,2021-0.006.282-0,22281-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-29 15:12:48,2021-0.006.285-5,22303-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-07-30 07:11:22,2021-0.006.313-4,22282-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-02 18:27:24,2021-0.006.394-0,21082-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-02 19:47:07,2021-0.006.410-6,23302-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-03 20:46:47,2021-0.006.475-0,20147-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-03 20:58:37,2021-0.006.478-5,21855-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-04 19:11:53,2021-0.006.490-4,23292-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-04 20:24:22,2021-0.006.498-0,23600-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-05 20:17:12,2021-0.006.551-0,22607-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-05 20:21:23,2021-0.006.553-6,23730-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-05 20:25:24,2021-0.006.554-4,23741-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-11 19:24:06,2021-0.006.699-0,24518-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-11 19:29:22,2021-0.006.700-8,24523-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-11 19:34:59,2021-0.006.702-4,24537-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-11 19:40:43,2021-0.006.703-2,24538-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-12 21:09:50,2021-0.006.748-2,24731-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-12 21:09:50,2021-0.006.748-2,675-22,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2021-08-13 15:26:21,2021-0.006.755-5,24114-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-13 19:52:19,2021-0.006.784-9,25093-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-13 20:17:54,2021-0.006.789-0,23981-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-13 20:22:08,2021-0.006.790-3,23986-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-16 20:24:28,2021-0.006.832-2,25260-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-17 19:24:15,2021-0.006.868-3,21596-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-17 19:31:39,2021-0.006.870-5,25184-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-17 19:57:49,2021-0.006.873-0,25335-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-18 19:19:33,2021-0.006.906-0,25317-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-18 19:23:11,2021-0.006.907-8,25320-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-18 20:35:07,2021-0.006.921-3,24745-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-19 11:58:20,2021-0.006.930-2,26139-21,Alvará de Aprovação de Reforma,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-19 12:58:05,2021-0.006.931-0,26077-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-19 20:21:50,2021-0.006.970-1,25747-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-23 20:07:13,2021-0.007.089-0,25656-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-24 10:21:50,2021-0.007.106-4,26606-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-24 21:02:31,2021-0.007.147-1,26364-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-25 14:35:19,2021-0.007.184-6,26308-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-30 19:45:30,2021-0.007.313-0,25032-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-08-30 21:38:51,2021-0.007.334-2,23757-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-03 11:05:59,2021-0.007.471-3,27532-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-08 18:30:40,2021-0.007.536-1,26279-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-09 18:50:46,2021-0.007.606-6,28362-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-09 19:19:43,2021-0.007.626-0,28200-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-10 18:10:01,2021-0.007.690-2,26187-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-10 18:37:27,2021-0.007.699-6,28261-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-16 17:55:04,2021-0.007.837-9,26822-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-16 19:03:20,2021-0.007.887-5,29046-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-16 19:56:40,2021-0.007.909-0,28708-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-16 20:10:14,2021-0.007.912-0,26833-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-16 20:55:13,2021-0.007.953-7,27284-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-21 18:49:11,2021-0.008.150-7,29805-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-24 00:00:00,2021-0.008.330-5,27831-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-28 16:56:52,2021-0.008.399-2,31083-21,Alvará de Execução de Reforma,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-28 16:56:52,2021-0.008.399-2,34192-22,Alvará de Execução de Reforma,Apostilamento,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2021-09-28 18:25:31,2021-0.008.402-6,29382-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-28 18:41:32,2021-0.008.415-8,30649-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-28 18:41:52,2021-0.008.416-6,29479-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-28 18:42:35,2021-0.008.420-4,29487-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-29 18:44:53,2021-0.008.463-8,27331-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-29 18:45:26,2021-0.008.466-2,29433-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-30 18:29:38,2021-0.008.524-3,30595-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-09-30 19:23:24,2021-0.008.545-6,30620-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-07 10:46:20,2021-0.008.755-6,31418-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-07 10:46:20,2021-0.008.755-6,7277-22,Certificado de Conclusão,Inicial,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2021-10-13 17:44:42,2021-0.008.861-7,32732-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-13 18:29:50,2021-0.008.874-9,32331-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-14 15:13:51,2021-0.008.898-6,14641-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-14 18:18:57,2021-0.008.920-6,31815-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-14 19:43:32,2021-0.008.964-8,32352-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-18 18:41:21,2021-0.009.045-0,28813-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-19 14:55:28,2021-0.009.115-4,32820-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-21 10:47:06,2021-0.009.184-7,29819-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-21 18:13:35,2021-0.009.214-2,33112-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-25 11:33:41,2021-0.009.319-0,33486-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-25 11:34:03,2021-0.009.322-0,32174-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-10-25 11:48:42,2021-0.009.360-2,31754-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-03 13:46:37,2021-0.009.631-8,34812-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-03 13:47:09,2021-0.009.633-4,34819-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 12:27:31,2021-0.009.683-0,34944-21,Alvará de Execução de Reforma,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:12:26,2021-0.009.708-0,33435-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:12:34,2021-0.009.709-8,33436-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:12:44,2021-0.009.711-0,33438-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:12:52,2021-0.009.712-8,33440-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:13:02,2021-0.009.713-6,33444-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:13:11,2021-0.009.714-4,33445-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:13:19,2021-0.009.715-2,33447-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-04 19:31:24,2021-0.009.735-7,34685-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-08 18:28:01,2021-0.009.862-0,33699-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-08 18:28:48,2021-0.009.866-3,34549-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-08 18:41:42,2021-0.009.876-0,34911-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-09 18:46:49,2021-0.010.002-1,34282-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-09 18:47:04,2021-0.010.004-8,34367-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-10 18:19:42,2021-0.010.118-4,34553-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-10 18:23:27,2021-0.010.126-5,35137-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-11 17:30:52,2021-0.010.243-1,35631-21,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-11 18:19:00,2021-0.010.251-2,35141-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-11 18:19:44,2021-0.010.257-1,16112-22,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2021-11-11 18:19:44,2021-0.010.257-1,35273-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-12 18:38:27,2021-0.010.316-0,11684-22,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2021-11-12 18:38:27,2021-0.010.316-0,35458-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-16 18:44:23,2021-0.010.420-5,35133-21,Alvará de Desmembramento de Lote,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-17 17:13:48,2021-0.010.488-4,34180-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-17 17:26:15,2021-0.010.544-9,34850-21,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-17 18:20:38,2021-0.010.566-0,35640-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-17 18:23:59,2021-0.010.577-5,35380-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-17 18:24:32,2021-0.010.581-3,35641-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-18 18:57:15,2021-0.010.633-0,35781-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-19 18:31:53,2021-0.010.677-1,35295-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-23 18:37:18,2021-0.010.780-8,36060-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-25 00:00:00,2021-0.010.874-0,36598-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-25 18:16:08,2021-0.010.859-6,35400-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-25 18:19:40,2021-0.010.866-9,36177-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-25 18:28:12,2021-0.010.872-3,36663-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-26 14:30:32,2021-0.010.891-0,37106-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-26 18:20:18,2021-0.010.906-1,33708-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-11-29 18:53:49,2021-0.010.972-0,36764-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-02 18:34:04,2021-0.011.125-2,37461-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-03 18:11:17,2021-0.011.163-5,36528-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-08 12:56:53,2021-0.011.579-7,36642-21,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-08 13:57:58,2021-0.011.652-1,35572-21,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-09 18:47:26,2021-0.011.896-6,38332-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-10 18:37:24,2021-0.012.124-0,37267-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
