dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2014-07-15 12:06:00,2014-0.191.278-4,15868-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-07-22 12:28:44,2014-0.199.127-7,19272-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-07-25 12:01:32,2014-0.203.745-3,17895-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Processo Físico
2014-07-31 12:05:58,2014-0.210.009-0,19876-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Em Análise
2014-08-15 17:56:34,2014-0.227.721-7,20770-14,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-08-21 12:01:13,2014-0.233.240-4,22553-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-08-22 12:32:18,2014-0.234.891-2,23259-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-08-29 12:24:16,2014-0.242.468-6,23849-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-09-16 12:01:12,2014-0.261.050-1,25877-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-09-22 12:01:01,2014-0.266.982-4,26200-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-09-22 12:44:49,2014-0.267.106-3,26650-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-09-22 13:35:36,2014-0.267.179-9,27066-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Em Análise
2014-09-24 12:03:47,2014-0.269.987-1,12797-15,Alvará de Aprovação de Reforma,Inicial,1º Recurso,SMUL,SERVIN,Em Análise
2014-10-03 13:15:02,2014-0.280.697-0,27966-14,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2014-11-04 18:04:43,2014-0.311.576-8,31450-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2014-12-12 18:03:54,2014-0.349.551-0,35901-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-01-05 12:13:23,2015-0.000.759-1,37654-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-01-06 18:01:29,2015-0.002.904-8,38356-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-01-19 18:03:53,2015-0.013.874-2,919-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-01-19 18:09:59,2015-0.013.894-7,37505-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-01-27 18:01:56,2015-0.021.422-8,529-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-02-04 10:40:29,2015-0.028.773-0,2006-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-02-11 18:03:50,2015-0.037.194-3,3290-15,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-02-11 18:24:13,2015-0.037.236-2,2726-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-02-27 18:35:05,2015-0.051.679-8,6464-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-02-27 18:35:17,2015-0.051.680-1,6466-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-03-02 18:50:21,2015-0.053.347-1,6683-15,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-03-13 18:01:49,2015-0.066.618-8,8355-15,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-03-24 18:01:37,2015-0.076.518-6,9498-15,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-04-01 18:22:09,2015-0.085.167-8,10776-15,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-04-09 18:01:25,2015-0.092.137-4,9744-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-04-20 18:05:43,2015-0.100.995-4,12167-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-05-12 15:13:46,2015-0.122.840-0,15151-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-05-12 18:44:26,2015-0.123.263-7,15208-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-05-25 19:02:14,2015-0.136.081-3,17204-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-05-28 14:55:10,2015-0.139.684-2,4629-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-06-11 18:03:54,2015-0.152.244-9,19331-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-06-17 18:01:19,2015-0.157.794-4,19086-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-07-01 19:01:33,2015-0.172.581-1,22274-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Indeferido
2015-07-02 18:05:39,2015-0.173.936-7,19701-15,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-07-20 18:31:26,2015-0.187.833-2,24356-15,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
2015-08-19 19:10:30,2015-0.219.000-8,28454-15,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,SERVIN,Em Análise
2018-03-09 19:40:05,2018-0.025.330-0,6473-18,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,SERVIN,Em Análise
