dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2022-09-20 18:41:38,2022-0.031.700-6,26352-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:43:22,2022-0.031.702-2,26365-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:43:49,2022-0.031.705-7,24599-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:44:11,2022-0.031.707-3,26172-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:44:17,2022-0.031.708-1,26290-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:44:26,2022-0.031.710-3,26295-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:44:34,2022-0.031.711-1,26298-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:44:42,2022-0.031.713-8,26326-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:56:43,2022-0.031.718-9,26487-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-20 18:56:53,2022-0.031.719-7,24803-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:05:01,2022-0.031.752-9,26109-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:05:05,2022-0.031.753-7,26116-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:05:10,2022-0.031.754-5,26194-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:07:37,2022-0.031.760-0,26447-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:07:46,2022-0.031.761-8,26524-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:07:53,2022-0.031.762-6,26590-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:08:11,2022-0.031.764-2,26604-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:08:24,2022-0.031.765-0,26606-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:08:39,2022-0.031.766-9,26607-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:08:52,2022-0.031.768-5,26609-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:01,2022-0.031.769-3,26351-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:02,2022-0.031.770-7,26610-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:13,2022-0.031.772-3,26615-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:31,2022-0.031.774-0,26587-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:41,2022-0.031.775-8,26592-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:09:50,2022-0.031.776-6,26599-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:11:43,2022-0.031.780-4,24845-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:13:04,2022-0.031.781-2,26005-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:13:20,2022-0.031.782-0,25989-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:13:30,2022-0.031.783-9,25997-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:13:43,2022-0.031.784-7,26008-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:14:02,2022-0.031.786-3,26772-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:14:10,2022-0.031.787-1,26774-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:14:23,2022-0.031.788-0,26976-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:25:03,2022-0.031.789-8,26771-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-21 18:34:01,2022-0.031.790-1,26773-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-22 18:05:44,2022-0.031.826-6,25515-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-22 18:08:30,2022-0.031.833-9,27069-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-22 18:10:52,2022-0.031.836-3,26894-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:04:28,2022-0.031.898-3,27030-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:04:32,2022-0.031.899-1,27041-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:04:40,2022-0.031.900-9,27053-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:06:38,2022-0.031.902-5,27155-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:08:28,2022-0.031.907-6,27062-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-23 18:08:30,2022-0.031.908-4,27322-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 13:20:59,2022-0.031.975-0,27701-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 13:26:25,2022-0.031.976-9,26879-22,Certificado de Conclusão,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 15:51:22,2022-0.031.999-8,27014-22,Certificado de Conclusão,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:06:27,2022-0.032.005-8,26268-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:06:48,2022-0.032.007-4,26812-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:07:58,2022-0.032.009-0,26993-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:10:56,2022-0.032.017-1,26985-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:11:04,2022-0.032.019-8,26991-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:11:29,2022-0.032.023-6,26980-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:11:40,2022-0.032.025-2,26983-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:11:49,2022-0.032.027-9,27387-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:12:19,2022-0.032.030-9,26992-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:12:29,2022-0.032.031-7,27046-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-26 18:13:52,2022-0.032.033-3,27437-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Indeferido
2022-09-26 18:14:15,2022-0.032.035-0,26987-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 09:30:22,2022-0.032.044-9,26278-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:05:51,2022-0.032.056-2,25453-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:06:04,2022-0.032.058-9,25394-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:08:08,2022-0.032.060-0,27196-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:08:20,2022-0.032.062-7,27295-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:08:21,2022-0.032.063-5,27280-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:08:31,2022-0.032.065-1,27335-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:08:46,2022-0.032.067-8,27353-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:11:01,2022-0.032.072-4,26934-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-27 18:11:14,2022-0.032.073-2,27105-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:06:42,2022-0.032.092-9,27091-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:06:58,2022-0.032.093-7,27135-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:07:06,2022-0.032.094-5,27172-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:07:15,2022-0.032.095-3,27178-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:07:23,2022-0.032.096-1,27182-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:08:02,2022-0.032.101-1,27125-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:08:23,2022-0.032.105-4,27098-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:08:37,2022-0.032.107-0,27109-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:08:44,2022-0.032.109-7,27604-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:08:51,2022-0.032.110-0,27114-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:09:05,2022-0.032.112-7,27130-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:09:27,2022-0.032.115-1,27106-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-28 18:09:40,2022-0.032.117-8,27123-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-29 18:30:36,2022-0.032.151-8,27093-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Processando Comunique-se
2022-09-30 14:50:04,2022-0.032.182-8,28361-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:07:13,2022-0.032.192-5,27398-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:07:28,2022-0.032.194-1,27797-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:09:19,2022-0.032.199-2,27899-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:09:42,2022-0.032.202-6,27562-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:09:50,2022-0.032.203-4,27725-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-09-30 18:10:11,2022-0.032.207-7,28027-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:16:55,2022-0.032.279-4,27481-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:17:17,2022-0.032.283-2,27304-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:17:30,2022-0.032.284-0,27432-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:18:00,2022-0.032.286-7,27477-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:19:13,2022-0.032.287-5,27464-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:19:57,2022-0.032.293-0,27495-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:20:45,2022-0.032.299-9,27682-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-03 18:21:49,2022-0.032.300-6,28057-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-04 18:16:37,2022-0.032.338-3,28270-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Comunique-se
2022-10-04 18:16:43,2022-0.032.339-1,28273-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-04 18:19:13,2022-0.032.344-8,28208-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-05 18:05:34,2022-0.032.408-8,26313-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-05 18:11:00,2022-0.032.433-9,28434-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:06:26,2022-0.032.484-3,28614-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:08:28,2022-0.032.489-4,25690-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:08:39,2022-0.032.490-8,26422-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:10:22,2022-0.032.496-7,26444-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:10:38,2022-0.032.499-1,28046-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:11:02,2022-0.032.503-3,28263-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:11:15,2022-0.032.504-1,28349-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:12:40,2022-0.032.507-6,27988-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:12:50,2022-0.032.508-4,28059-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:12:59,2022-0.032.509-2,28156-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:13:48,2022-0.032.513-0,28608-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-06 18:14:01,2022-0.032.514-9,28611-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-07 18:16:30,2022-0.032.547-5,28547-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-07 18:16:31,2022-0.032.548-3,28635-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-07 18:16:43,2022-0.032.549-1,28652-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-07 18:18:24,2022-0.032.551-3,26433-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-07 18:21:32,2022-0.032.557-2,28482-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-10 18:04:26,2022-0.032.584-0,28459-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-10 18:06:54,2022-0.032.589-0,28225-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-10 18:07:53,2022-0.032.594-7,28214-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-10 18:34:36,2022-0.032.600-5,28991-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:18:51,2022-0.032.625-0,28959-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:19:15,2022-0.032.627-7,28992-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:20:10,2022-0.032.634-0,28849-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:20:59,2022-0.032.636-6,28370-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:21:08,2022-0.032.637-4,28755-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-11 18:23:02,2022-0.032.639-0,26657-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-13 18:06:06,2022-0.032.671-4,28852-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:06:31,2022-0.032.724-9,28221-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:06:38,2022-0.032.725-7,28435-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:06:47,2022-0.032.727-3,28489-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:06:57,2022-0.032.729-0,28495-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:07:07,2022-0.032.731-1,28500-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:07:16,2022-0.032.733-8,28502-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:07:28,2022-0.032.735-4,28503-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:11:26,2022-0.032.745-1,29212-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-14 18:11:52,2022-0.032.747-8,29017-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-17 18:09:04,2022-0.032.784-2,28033-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-17 18:09:20,2022-0.032.787-7,29311-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-18 10:53:53,2022-0.032.810-5,40102-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-18 18:04:29,2022-0.032.829-6,29151-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-18 20:20:20,2022-0.032.840-7,28902-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:09:24,2022-0.032.890-3,29254-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:10:27,2022-0.032.897-0,28548-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:10:32,2022-0.032.898-9,28694-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:10:38,2022-0.032.899-7,28688-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:10:41,2022-0.032.900-4,28697-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-19 18:12:38,2022-0.032.901-2,28774-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Indeferido
2022-10-19 18:12:51,2022-0.032.903-9,29462-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-20 17:33:51,2022-0.032.932-2,30054-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-20 18:08:41,2022-0.032.945-4,29318-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 00:00:00,2022-0.032.997-7,29752-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 00:00:00,2022-0.032.999-3,29725-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 17:06:28,2022-0.032.963-2,30148-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 18:06:39,2022-0.032.970-5,29817-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 18:06:58,2022-0.032.972-1,29890-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 18:08:02,2022-0.032.982-9,29891-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 18:10:35,2022-0.032.988-8,29668-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-21 18:13:53,2022-0.032.996-9,29738-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-24 18:09:45,2022-0.033.037-1,5255-23,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,CAEPP,Em Análise
2022-10-25 18:06:35,2022-0.033.081-9,28908-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-26 18:05:28,2022-0.033.108-4,29887-22,Alvará de Aprovação de Reforma,Projeto Modificativo,Inicial,SMUL,CAEPP,Em Análise
2022-10-26 18:09:12,2022-0.033.118-1,30213-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-27 18:18:46,2022-0.033.138-6,30352-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-27 18:19:11,2022-0.033.142-4,30243-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:06:19,2022-0.033.174-2,28872-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:06:27,2022-0.033.175-0,28886-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:06:30,2022-0.033.176-9,28892-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:06:38,2022-0.033.177-7,28899-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:08:54,2022-0.033.179-3,29828-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:09:05,2022-0.033.180-7,29838-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:11:33,2022-0.033.193-9,30490-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:12:04,2022-0.033.197-1,29595-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:12:21,2022-0.033.199-8,30235-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:13:14,2022-0.033.206-4,30589-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:22:24,2022-0.033.213-7,30304-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-10-31 18:24:40,2022-0.033.214-5,30475-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:17:09,2022-0.033.234-0,30510-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:17:17,2022-0.033.235-8,30511-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:17:27,2022-0.033.236-6,30514-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:19:12,2022-0.033.237-4,30521-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:19:18,2022-0.033.239-0,30532-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:19:33,2022-0.033.241-2,30576-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:19:41,2022-0.033.242-0,30580-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:19:59,2022-0.033.244-7,17134-23,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,CAEPP,Em Análise
2022-11-01 18:20:52,2022-0.033.245-5,30523-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:21:52,2022-0.033.247-1,17141-23,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,CAEPP,Em Análise
2022-11-01 18:22:32,2022-0.033.248-0,30572-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:22:41,2022-0.033.249-8,30578-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:22:49,2022-0.033.250-1,30630-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:23:30,2022-0.033.254-4,17145-23,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,CAEPP,Em Análise
2022-11-01 18:24:03,2022-0.033.261-7,30525-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:24:04,2022-0.033.262-5,30249-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:24:12,2022-0.033.263-3,30247-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
2022-11-01 18:24:13,2022-0.033.264-1,30255-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,CAEPP,Em Análise
