dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2012-12-28 12:04:27,2012-0.358.900-6,6485-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2012-12-28 12:04:33,2012-0.358.901-4,6716-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2012-12-28 12:05:23,2012-0.358.911-1,6743-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2012-12-28 12:05:49,2012-0.358.916-2,6442-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2012-12-29 12:00:50,2012-0.359.380-1,4433-12,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,RESID,Processo Físico
2012-12-29 12:01:38,2012-0.359.386-0,720-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-03 12:02:09,2013-0.001.336-9,6210-12,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-04 12:03:41,2013-0.002.785-8,6152-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-07 15:39:25,2013-0.004.723-9,894-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-09 12:01:09,2013-0.006.737-0,6843-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-09 12:03:18,2013-0.006.747-7,6669-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-09 12:03:37,2013-0.006.750-7,5225-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-09 12:05:31,2013-0.006.763-9,5238-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-09 12:12:09,2013-0.006.797-3,110-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:02:51,2013-0.007.877-0,5463-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:02:58,2013-0.007.878-9,4259-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:03:23,2013-0.007.881-9,5767-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:04:52,2013-0.007.892-4,4029-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:05:57,2013-0.007.899-1,6208-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:08:56,2013-0.007.924-6,6524-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-10 12:09:23,2013-0.007.928-9,6955-12,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-12 12:01:01,2013-0.010.435-6,287-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-12 12:06:02,2013-0.010.470-4,249-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-12 12:08:53,2013-0.010.486-0,239-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-12 14:02:42,2013-0.010.525-5,2295-12,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Cancelado
2013-01-16 13:05:55,2013-0.013.824-2,519-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-16 13:42:19,2013-0.013.934-6,473-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-16 15:45:38,2013-0.014.360-2,5303-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-17 12:03:47,2013-0.015.119-2,605-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-17 12:04:05,2013-0.015.122-2,163-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-18 13:49:51,2013-0.016.720-0,666-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-18 13:49:51,2013-0.016.721-8,92-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-18 13:51:08,2013-0.016.730-7,6319-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-18 13:55:05,2013-0.016.748-0,620-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-18 14:10:53,2013-0.016.801-0,5079-12,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-19 14:37:54,2013-0.017.501-6,294-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-22 12:01:00,2013-0.019.850-4,845-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-22 12:01:33,2013-0.019.857-1,6773-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-22 12:04:13,2013-0.019.890-3,894-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-22 12:04:37,2013-0.019.894-6,452-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-23 13:42:31,2013-0.022.019-4,6495-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-23 14:38:12,2013-0.022.239-1,6486-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-23 14:38:51,2013-0.022.244-8,689-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-23 14:38:51,2013-0.022.245-6,6058-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-24 12:01:02,2013-0.023.374-1,964-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-24 14:37:56,2013-0.023.697-0,6664-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-24 14:37:57,2013-0.023.698-8,1134-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-25 12:02:52,2013-0.024.234-1,1261-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-25 12:03:08,2013-0.024.236-8,284-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-28 14:27:17,2013-0.025.094-8,1192-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-29 16:10:40,2013-0.027.255-0,1023-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-30 14:38:17,2013-0.028.357-9,1344-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-30 15:22:56,2013-0.028.510-5,1858-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-30 15:47:37,2013-0.028.581-4,6557-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-30 15:55:24,2013-0.028.606-3,797-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-30 16:22:17,2013-0.028.661-6,5638-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-31 12:00:48,2013-0.029.544-5,1007-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-31 13:41:47,2013-0.029.956-4,1494-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-31 13:42:44,2013-0.029.968-8,1647-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-31 14:37:27,2013-0.030.139-9,1608-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
