dt_autuacao,n_processos,assunto,unidade,status
11/04/2024,1020.2024/0008186-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008191-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008192-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008198-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008199-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008200-5,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008201-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008202-1,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008218-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008224-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008231-5,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008232-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008233-1,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008235-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008236-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008237-4,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008238-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008239-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008240-4,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008241-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008242-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008243-9,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008244-7,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008245-5,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008246-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008247-1,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008248-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008249-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008252-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008253-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
11/04/2024,1020.2024/0008254-4,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008270-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008271-4,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008272-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008273-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008274-9,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008275-7,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008276-5,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008277-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008284-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008287-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008326-5,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008327-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008328-1,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008329-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008330-3,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008331-1,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008332-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008333-8,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008334-6,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008335-4,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008336-2,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008337-0,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
12/04/2024,1020.2024/0008338-9,FICHA TÉCNICA,SEL-CASE-DDU-Análise,Em Análise
