dt_autuacao,n_processos,assunto,unidade,status
07/01/2020,6068.2020/0000001-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/01/2020,6068.2020/0000004-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
15/01/2020,6068.2020/0000011-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
23/01/2020,1020.2020/0000054-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
23/01/2020,1020.2020/0000063-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
23/01/2020,1020.2020/0000064-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
23/01/2020,1020.2020/0000075-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
24/01/2020,1020.2020/0000093-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
25/01/2020,1020.2020/0000110-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/01/2020,1020.2020/0000124-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/01/2020,1020.2020/0000125-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
29/01/2020,1020.2020/0000181-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
30/01/2020,1020.2020/0000226-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
31/01/2020,1020.2020/0000267-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
31/01/2020,1020.2020/0000274-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
31/01/2020,1020.2020/0000278-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000309-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000311-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000312-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000316-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000319-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000321-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/02/2020,1020.2020/0000325-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
05/02/2020,1020.2020/0000339-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
06/02/2020,1020.2020/0000365-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
06/02/2020,1020.2020/0000367-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
06/02/2020,1020.2020/0000369-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
06/02/2020,1020.2020/0000374-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
06/02/2020,1020.2020/0000374-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
06/02/2020,1020.2020/0000384-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
07/02/2020,1020.2020/0000414-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
07/02/2020,1020.2020/0000416-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
07/02/2020,1020.2020/0000423-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
07/02/2020,1020.2020/0000424-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
08/02/2020,1020.2020/0000434-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
08/02/2020,1020.2020/0000442-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
08/02/2020,1020.2020/0000450-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
11/02/2020,1020.2020/0000470-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
11/02/2020,1020.2020/0000483-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
11/02/2020,1020.2020/0000485-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
11/02/2020,1020.2020/0000492-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
11/02/2020,1020.2020/0000497-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
12/02/2020,1020.2020/0000567-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
12/02/2020,1020.2020/0000578-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em Análise
12/02/2020,1020.2020/0000583-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
12/02/2020,1020.2020/0000599-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/02/2020,1020.2020/0000610-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/02/2020,1020.2020/0000614-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
13/02/2020,1020.2020/0000651-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/02/2020,1020.2020/0000658-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/02/2020,1020.2020/0000661-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
13/02/2020,1020.2020/0000663-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000670-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000672-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000673-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000675-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000679-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000681-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
14/02/2020,1020.2020/0000686-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000705-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000706-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
14/02/2020,1020.2020/0000712-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
15/02/2020,1020.2020/0000725-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
15/02/2020,1020.2020/0000726-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
15/02/2020,1020.2020/0000729-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
15/02/2020,1020.2020/0000735-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
15/02/2020,1020.2020/0000744-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
17/02/2020,1020.2020/0000759-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
17/02/2020,1020.2020/0000761-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
18/02/2020,1020.2020/0000787-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
18/02/2020,1020.2020/0000795-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
18/02/2020,1020.2020/0000809-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
18/02/2020,1020.2020/0000817-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
18/02/2020,1020.2020/0000835-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
19/02/2020,1020.2020/0000858-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
19/02/2020,1020.2020/0000891-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
19/02/2020,1020.2020/0000912-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000937-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000949-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
20/02/2020,1020.2020/0000951-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
20/02/2020,1020.2020/0000952-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000957-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000969-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000970-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000971-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
20/02/2020,1020.2020/0000973-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0000994-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0000995-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001003-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001005-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001006-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001013-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em Processamento
21/02/2020,1020.2020/0001013-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em Processamento
21/02/2020,1020.2020/0001016-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001020-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
21/02/2020,1020.2020/0001057-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
22/02/2020,1020.2020/0001077-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
22/02/2020,1020.2020/0001086-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
22/02/2020,1020.2020/0001136-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
22/02/2020,1020.2020/0001137-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
26/02/2020,1020.2020/0001142-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001165-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001185-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001200-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001201-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001203-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
27/02/2020,1020.2020/0001216-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001217-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
27/02/2020,1020.2020/0001225-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
28/02/2020,1020.2020/0001230-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
28/02/2020,1020.2020/0001233-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
28/02/2020,1020.2020/0001238-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
28/02/2020,1020.2020/0001246-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
28/02/2020,1020.2020/0001252-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
02/03/2020,1020.2020/0001303-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
04/03/2020,1020.2020/0001330-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
05/03/2020,1020.2020/0001337-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
05/03/2020,1020.2020/0001343-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
05/03/2020,1020.2020/0001347-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001386-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001396-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001407-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001418-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001420-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001432-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001484-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001488-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001493-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001503-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001510-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001511-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001534-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001538-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
10/03/2020,1020.2020/0001540-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001541-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001548-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001551-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001568-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001569-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001581-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001589-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001595-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001601-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001603-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001619-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001622-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001627-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001636-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001652-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
10/03/2020,1020.2020/0001679-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001687-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001700-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001705-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001745-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001749-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001760-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001765-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001769-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
10/03/2020,1020.2020/0001805-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
10/03/2020,1020.2020/0001870-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001877-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001887-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001890-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001898-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001902-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001908-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
10/03/2020,1020.2020/0001910-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001916-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001918-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
10/03/2020,1020.2020/0001927-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
11/03/2020,1020.2020/0001946-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
12/03/2020,1020.2020/0001963-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
13/03/2020,1020.2020/0001978-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
13/03/2020,1020.2020/0001992-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0001996-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
16/03/2020,1020.2020/0002003-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
16/03/2020,1020.2020/0002005-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002007-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002011-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002037-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002048-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em Análise
16/03/2020,1020.2020/0002070-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002081-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
16/03/2020,1020.2020/0002109-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
16/03/2020,1020.2020/0002125-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
16/03/2020,1020.2020/0002173-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
16/03/2020,1020.2020/0002180-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de indeferimento
16/03/2020,1020.2020/0002184-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
16/03/2020,1020.2020/0002186-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002206-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002217-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
16/03/2020,1020.2020/0002243-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
17/03/2020,1020.2020/0002287-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
17/03/2020,1020.2020/0002288-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
17/03/2020,1020.2020/0002330-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Em proposta de deferimento
17/03/2020,1020.2020/0002355-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando Pagamento Guia
17/03/2020,1020.2020/0002383-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
17/03/2020,1020.2020/0002398-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
17/03/2020,1020.2020/0002401-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Aguardando DTCO
17/03/2020,1020.2020/0002402-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
17/03/2020,1020.2020/0002418-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC,Indeferida
