dt_autuacao,n_processos,assunto,unidade,status
22/01/2020,1020.2020/0000035-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
22/01/2020,1020.2020/0000041-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
22/01/2020,1020.2020/0000041-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
22/01/2020,1020.2020/0000047-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
22/01/2020,1020.2020/0000047-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000051-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000051-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000052-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000052-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000061-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000061-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000063-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000063-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000064-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000064-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000066-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000066-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000067-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000067-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000072-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
23/01/2020,1020.2020/0000072-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000084-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000084-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000085-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000085-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000086-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000086-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000088-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000088-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000093-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000093-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000095-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000095-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000102-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
24/01/2020,1020.2020/0000102-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
25/01/2020,1020.2020/0000107-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
25/01/2020,1020.2020/0000107-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
25/01/2020,1020.2020/0000118-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
25/01/2020,1020.2020/0000118-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
27/01/2020,1020.2020/0000124-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
27/01/2020,1020.2020/0000124-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
28/01/2020,1020.2020/0000129-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
28/01/2020,1020.2020/0000129-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
28/01/2020,1020.2020/0000131-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
28/01/2020,1020.2020/0000131-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000132-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000132-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000134-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000134-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000138-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000138-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000141-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000141-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000148-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
29/01/2020,1020.2020/0000148-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
30/01/2020,1020.2020/0000226-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
30/01/2020,1020.2020/0000226-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
30/01/2020,1020.2020/0000239-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
30/01/2020,1020.2020/0000239-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
30/01/2020,1020.2020/0000244-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
30/01/2020,1020.2020/0000244-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000252-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000252-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000257-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000257-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000260-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000260-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000266-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000266-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000268-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000268-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000269-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000269-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000271-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000271-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000286-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando Pagamento Guia
31/01/2020,1020.2020/0000286-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando Pagamento Guia
31/01/2020,1020.2020/0000287-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
31/01/2020,1020.2020/0000287-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
01/02/2020,1020.2020/0000298-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
01/02/2020,1020.2020/0000298-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
01/02/2020,1020.2020/0000299-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
01/02/2020,1020.2020/0000299-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
04/02/2020,1020.2020/0000319-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
04/02/2020,1020.2020/0000319-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
04/02/2020,1020.2020/0000332-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
04/02/2020,1020.2020/0000332-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000334-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000334-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000340-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000340-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000343-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000343-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000353-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
05/02/2020,1020.2020/0000353-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
06/02/2020,1020.2020/0000373-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
06/02/2020,1020.2020/0000373-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
06/02/2020,1020.2020/0000378-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
06/02/2020,1020.2020/0000378-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
06/02/2020,1020.2020/0000388-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
06/02/2020,1020.2020/0000388-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
07/02/2020,1020.2020/0000410-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
07/02/2020,1020.2020/0000410-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Aguardando DTCO
08/02/2020,1020.2020/0000448-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
08/02/2020,1020.2020/0000448-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
08/02/2020,1020.2020/0000449-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
08/02/2020,1020.2020/0000449-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
11/02/2020,1020.2020/0000478-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
11/02/2020,1020.2020/0000478-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
11/02/2020,1020.2020/0000497-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
11/02/2020,1020.2020/0000497-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000503-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000503-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000517-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000517-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000518-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000518-6,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000524-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000524-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000525-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000525-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000545-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000545-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000550-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000550-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000551-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000551-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000558-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000558-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000561-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000561-5,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000564-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000564-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000569-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000569-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000586-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
12/02/2020,1020.2020/0000586-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000614-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000614-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000618-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000618-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000627-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000627-1,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000628-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000628-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000635-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000635-2,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000638-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000638-7,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000640-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000640-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000643-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000643-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000653-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000653-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000654-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000654-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000660-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000660-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000667-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
13/02/2020,1020.2020/0000667-0,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
15/02/2020,1020.2020/0000744-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
15/02/2020,1020.2020/0000744-8,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
15/02/2020,1020.2020/0000755-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
15/02/2020,1020.2020/0000755-3,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
18/02/2020,1020.2020/0000766-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
18/02/2020,1020.2020/0000766-9,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
18/02/2020,1020.2020/0000780-4,CERTIFICADO DE REGULARIZAÇÃO - Lei 17.202/2019,SEL-GTEC-GTEC-3,Indeferida
